customer_tweet_id,customer_tweet,customer_created_at,customer_in_response_to_tweet_id,brand_reply_id,brand_reply,brand_created_at,has_link,customer_tweet_clean,brand_reply_clean
2557171,"uhhhgg Prime membership and @115821 @AmazonHelp delivers with  the worst possible carrier #Parcelpool, almost 10days no update/action and now of course a delayed shipment, ther should be a #noparcelpool option when ordering! #disappointed 🤷🏼‍♂️🤦🏼‍♂️",Thu Nov 16 16:29:26 +0000 2017,,2557169,@725998 I'm sorry for the upsetting experience. Have you called the carrier or Amazon to report these delivery issues? ^CO,Thu Nov 16 16:33:30 +0000 2017,False,"uhhhgg Prime membership and delivers with the worst possible carrier #Parcelpool, almost 10days no update/action and now of course a delayed shipment, ther should be a #noparcelpool option when ordering! #disappointed 🤷🏼‍♂️🤦🏼‍♂️",I'm sorry for the upsetting experience. Have you called the carrier or Amazon to report these delivery issues? ^CO
793925,@119625 hi. No English subtitles in the anime Blood Lad.,Thu Oct 12 13:20:15 +0000 2017,,793923,@170158 Could you let us know whether you have enabled the sub titles option? ^OS,Thu Oct 12 13:49:00 +0000 2017,False,hi. No English subtitles in the anime Blood Lad.,Could you let us know whether you have enabled the sub titles option? ^OS
915372,@115830 I've received my Bruce Dickinson autobiography today and it isn't the Ltd edition black edged page version i ordered in July #help,Sat Oct 21 08:57:50 +0000 2017,,915370,@337347 Sorry to hear that. We'll be happy to look into that for you. Please reach out to us here: https://t.co/JzP7hlA23B ^RS,Sat Oct 21 09:03:32 +0000 2017,True,I've received my Bruce Dickinson autobiography today and it isn't the Ltd edition black edged page version i ordered in July #help,Sorry to hear that. We'll be happy to look into that for you. Please reach out to us here: <URL> ^RS
38129,"This is a public notification, that the online shop Amazon India is cheating me in returning the odd product.",Wed Nov 01 14:34:37 +0000 2017,,38128,"@124280 That's certainly not intended. Kindly elaborate your concern, we would like to help you. ^CB",Wed Nov 01 14:39:34 +0000 2017,False,"This is a public notification, that the online shop Amazon India is cheating me in returning the odd product.","That's certainly not intended. Kindly elaborate your concern, we would like to help you. ^CB"
2613181,"Dear @AmazonHelp, 
Why do I pay to have next day delivery and then the carrier f*&amp;k$ it up (UPS) and it takes longer? Getting tired of wasting my money #AmazonPrime #notdeliveredaspromised",Fri Nov 17 13:02:27 +0000 2017,,2613180,@738780 I'm so sorry for your poor experience! Have we missed the date that we provided at checkout? We'd like to help! ^ZW,Fri Nov 17 13:10:26 +0000 2017,False,"Dear , Why do I pay to have next day delivery and then the carrier f*&k$ it up (UPS) and it takes longer? Getting tired of wasting my money #AmazonPrime #notdeliveredaspromised",I'm so sorry for your poor experience! Have we missed the date that we provided at checkout? We'd like to help! ^ZW
611090,@AmazonHelp ordered for next day delivery didn't come yesterday still hasn't come today where is my parcel pls :(,Wed Nov 22 13:15:31 +0000 2017,,611089,"@265295 Oh no! I'm sorry for the delay! We don't have access to account details via Twitter, but we'd like to investigate this together here: https://t.co/JzP7hlA23B. Please let us know if you have further questions or concerns. ^TG",Wed Nov 22 13:20:00 +0000 2017,True,ordered for next day delivery didn't come yesterday still hasn't come today where is my parcel pls :(,"Oh no! I'm sorry for the delay! We don't have access to account details via Twitter, but we'd like to investigate this together here: <URL> Please let us know if you have further questions or concerns. ^TG"
96801,@AmazonHelp Is this a seriously Amazon Email or just a Fake Phishing Email ? The sender email address is inside the red Area. (Iam from Germany) https://t.co/YPQcFF8848,Thu Nov 30 16:20:06 +0000 2017,,96800,@137127 Diese Mail stammt nicht von uns. Bitte klicke in dieser auf keine Links. Mehr Infos zu Phishing Mails findest du auf unseren Hilfeseiten: https://t.co/5p0uhdmHVK ^SK,Thu Nov 30 16:27:28 +0000 2017,True,Is this a seriously Amazon Email or just a Fake Phishing Email ? The sender email address is inside the red Area. (Iam from Germany) <URL>,Diese Mail stammt nicht von uns. Bitte klicke in dieser auf keine Links. Mehr Infos zu Phishing Mails findest du auf unseren Hilfeseiten: <URL> ^SK
1041252,Need an update on my order asap. @115850 @AmazonHelp,Sat Oct 28 09:20:43 +0000 2017,,1041250,"@366269 As mentioned earlier, please reply to our teams email and we'll get back with an update soon. ^PS",Sat Oct 28 09:49:30 +0000 2017,False,Need an update on my order asap.,"As mentioned earlier, please reply to our teams email and we'll get back with an update soon. ^PS"
834197,can’t get my echo dot to play Bollywood music or add items in my shopping cart. Couldn’t find iOS or android apps also? @115850 @271071,Fri Oct 13 07:19:44 +0000 2017,,834195,"@318657 For other details, refer: https://t.co/eVTOKHeYmK 3/3 ^MJ",Fri Oct 13 07:36:00 +0000 2017,True,can’t get my echo dot to play Bollywood music or add items in my shopping cart. Couldn’t find iOS or android apps also?,"For other details, refer: <URL> 3/3 ^MJ"
1444391,"So far, 2 weeks w/@115821 Echo Dot and @118117, Echo Dot has lost internet connectivity 4 times, requiring new setup. What a PITA.",Thu Nov 02 15:24:28 +0000 2017,,1444390,"@455175 I'm sorry for the trouble with your Echo, Kyle! Have you reviewed the troubleshooting steps here?: https://t.co/ZKkEKglSr7 ^SD",Thu Nov 02 15:39:31 +0000 2017,True,"So far, 2 weeks w/ Echo Dot and , Echo Dot has lost internet connectivity 4 times, requiring new setup. What a PITA.","I'm sorry for the trouble with your Echo, Kyle! Have you reviewed the troubleshooting steps here?: <URL> ^SD"
2458428,"@115850 need help regarding
 My return order no 406 6518102 2693159",Wed Nov 15 05:24:00 +0000 2017,,2458426,"@704100 Could you please tell us a little more about your concern? We'll be glad to help you.

Please don’t provide your order details as we consider them to be personal info. Our page is visible to public.^SC",Wed Nov 15 05:52:31 +0000 2017,False,need help regarding My return order no <PHONE>,Could you please tell us a little more about your concern? We'll be glad to help you. Please don’t provide your order details as we consider them to be personal info. Our page is visible to public.^SC
331579,So much for @115821 prime -   why am I paying for 2 day shipping when my last 4 packages took 5?? 😡 #annoyed #primelies,Sat Oct 07 18:23:51 +0000 2017,,331578,@194958 I'm sorry for the frustration! Did you receive any notifications regarding delays? ^AC,Sat Oct 07 18:30:33 +0000 2017,False,So much for prime - why am I paying for 2 day shipping when my last 4 packages took 5?? 😡 #annoyed #primelies,I'm sorry for the frustration! Did you receive any notifications regarding delays? ^AC
2889305,@115830 I need to cancel an order but I the boxes next to the item names are not displayed. Help? :(,Tue Nov 28 13:56:37 +0000 2017,,2889304,@801087 How strange! Let's take a look at what we can do in real time. Please click here: https://t.co/JzP7hlA23B so we can further assist. ^NM,Tue Nov 28 14:03:00 +0000 2017,True,I need to cancel an order but I the boxes next to the item names are not displayed. Help? :(,How strange! Let's take a look at what we can do in real time. Please click here: <URL> so we can further assist. ^NM
224406,"@116618 I purchased a video from you, and it was not the version I expected at all, and I'm hoping for a refund, unclear how to pursue.",Thu Oct 05 04:30:35 +0000 2017,,224405,@169621 Please get in touch with us here:  https://t.co/hApLpMlfHN ^CD,Thu Oct 05 05:14:57 +0000 2017,True,"I purchased a video from you, and it was not the version I expected at all, and I'm hoping for a refund, unclear how to pursue.",Please get in touch with us here: <URL> ^CD
2612331,Ive gone from not starting my Christmas shopping to completeing it in two days! All hail @117795 🎅🎄 https://t.co/H23otnjM5m,Fri Nov 17 12:13:37 +0000 2017,,2612330,@738622 😊🎁🎄 ^TH,Fri Nov 17 12:23:00 +0000 2017,False,Ive gone from not starting my Christmas shopping to completeing it in two days! All hail 🎅🎄 <URL>,😊🎁🎄 ^TH
611131,"Hey @115821, you going to give us the choice to opt out of #AMZL when they keep failing to deliver our Prime packages on time? ""We don't know WTF your package is"" isn't what I'm paying $90 a year for.",Wed Nov 22 13:06:00 +0000 2017,,611129,@265304 Are you currently awaiting on an order? ^BD,Wed Nov 22 13:15:32 +0000 2017,False,"Hey , you going to give us the choice to opt out of #AMZL when they keep failing to deliver our Prime packages on time? ""We don't know WTF your package is"" isn't what I'm paying $90 a year for.",Are you currently awaiting on an order? ^BD
2094102,"Hey @115850 how can i get in touch with you, its regarding a recently placed order",Wed Nov 08 10:10:30 +0000 2017,,2094100,"@618727 Certainly, Aditya. We'd like to help you with any concerns. Could you please tell us about it? ^AP",Wed Nov 08 10:24:26 +0000 2017,False,"Hey how can i get in touch with you, its regarding a recently placed order","Certainly, Aditya. We'd like to help you with any concerns. Could you please tell us about it? ^AP"
1424280,Email from Amazon to say secrets for the mad is out for delivery. IM SO EXCITED,Thu Nov 02 10:07:34 +0000 2017,,1424279,"@327557 Ooooh, enjoy your order! 📦 ^TS",Thu Nov 02 10:15:32 +0000 2017,False,Email from Amazon to say secrets for the mad is out for delivery. IM SO EXCITED,"Ooooh, enjoy your order! 📦 ^TS"
1716524,@119038 fix your shit !!!! Twitch DEVS REALLY SUCK !!!! @115821 really helped NOT !!!!!!,Thu Oct 26 17:14:05 +0000 2017,,1716522,@519801 I'm sorry about the problem you're having! Have you had a chance to reach out to Twitch here: https://t.co/sycx3ZJKA3? ^WT,Thu Oct 26 17:21:01 +0000 2017,True,fix your shit !!!! Twitch DEVS REALLY SUCK !!!! really helped NOT !!!!!!,I'm sorry about the problem you're having! Have you had a chance to reach out to Twitch here: <URL> ^WT
246982,"@115850 
Respected sir 
First time I use amazon  
Your representative unable to help.ORDER 403-2505450-9677164
I can't see resend option",Thu Oct 05 15:21:35 +0000 2017,,246981,@174672 –Please don't provide your order details as we consider it personal information. Our twitter page is visible to public. (2/2) ^CB,Thu Oct 05 15:53:00 +0000 2017,False,Respected sir First time I use amazon Your representative unable to help.ORDER <PHONE> I can't see resend option,–Please don't provide your order details as we consider it personal information. Our twitter page is visible to public. (2/2) ^CB
2424669,"@115821 
I'm very unhappy for Amazon I had ordered a watch a month ago which I found in very poor condition was a waste and watch is almost dead
When I talked about replacement, no one came to pick it. I did this four times a month in replacement but I couldn't find anything https://t.co/F4e4AUzGyZ",Tue Nov 14 18:24:37 +0000 2017,,2424667,"@696285 I'm truly sorry about that, Shubham. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this for you. ^NK",Tue Nov 14 18:43:44 +0000 2017,True,"I'm very unhappy for Amazon I had ordered a watch a month ago which I found in very poor condition was a waste and watch is almost dead When I talked about replacement, no one came to pick it. I did this four times a month in replacement but I couldn't find anything <URL>","I'm truly sorry about that, Shubham. Please report this to our support team here: <URL> and we'll check this for you. ^NK"
